trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.03, 'e': 0.9910403787728836}",20,0,-67.3276387423822,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2,False,"{'a': 0.03, 'e': 0.9821610323583008}",20,0,-140.25513214004673,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
3,False,"{'a': 0.03, 'e': 0.9733612415243368}",25,0,-295.23564832195854,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 6}",0
4,False,"{'a': 0.03, 'e': 0.9646402934831231}",25,0,-126.1405315816589,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
5,False,"{'a': 0.03, 'e': 0.9559974818331}",20,0,-111.83562764556585,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
6,False,"{'a': 0.03, 'e': 0.9474321065017983}",25,0,-147.42850302074083,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
7,False,"{'a': 0.03, 'e': 0.9389434736891332}",25,13,-0.9673304272176779,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
8,False,"{'a': 0.03, 'e': 0.9305308958112057}",25,2,-114.14871321577165,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 2}",1
9,False,"{'a': 0.03, 'e': 0.922193691444608}",25,0,-98.14367605638745,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
10,False,"{'a': 0.03, 'e': 0.9139311852712282}",25,0,-116.99454243651745,"{0: 13, 1: 4, 2: 5, 3: 3, 4: 0}",0
11,False,"{'a': 0.03, 'e': 0.9057427080235485}",25,6,-101.44572250336854,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 2}",1
12,False,"{'a': 0.03, 'e': 0.8976275964304349}",20,4,-42.731259809846854,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
13,False,"{'a': 0.03, 'e': 0.8895851931634113}",30,0,-89.30248248734283,"{0: 21, 1: 0, 2: 8, 3: 0, 4: 1}",0
14,False,"{'a': 0.03, 'e': 0.8816148467834161}",25,0,-195.51164372989336,"{0: 12, 1: 5, 2: 2, 3: 4, 4: 2}",0
15,False,"{'a': 0.03, 'e': 0.8737159116880344}",25,3,-93.88259710305776,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 1}",1
16,False,"{'a': 0.03, 'e': 0.865887748059205}",25,0,-102.32319661823003,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
17,False,"{'a': 0.03, 'e': 0.8581297218113938}",25,0,-98.71851888172158,"{0: 14, 1: 3, 2: 6, 3: 2, 4: 0}",0
18,False,"{'a': 0.03, 'e': 0.850441204540233}",25,0,-93.91956397941618,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
19,False,"{'a': 0.03, 'e': 0.8428215734716199}",20,0,-80.59480919619585,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
20,False,"{'a': 0.03, 'e': 0.835270211411272}",20,0,-86.64893792967254,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
21,False,"{'a': 0.03, 'e': 0.8277865066947336}",25,3,-122.11440061549033,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 2}",1
22,False,"{'a': 0.03, 'e': 0.8203698531378311}",30,0,-200.66144550528654,"{0: 17, 1: 2, 2: 5, 3: 4, 4: 2}",0
23,False,"{'a': 0.03, 'e': 0.813019649987571}",25,0,-42.289258395284016,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
24,False,"{'a': 0.03, 'e': 0.8057353018734796}",25,9,-50.81820282499038,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
25,False,"{'a': 0.03, 'e': 0.7985162187593771}",20,0,-96.21376299037888,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
26,False,"{'a': 0.03, 'e': 0.7913618158955839}",20,9,-27.05497818194033,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
27,False,"{'a': 0.03, 'e': 0.7842715137715565}",25,0,-46.67534569284381,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
28,False,"{'a': 0.03, 'e': 0.7772447380689461}",20,0,-7.790943744963095,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
29,False,"{'a': 0.03, 'e': 0.7702809196150792}",20,0,-74.9268251898276,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
30,False,"{'a': 0.03, 'e': 0.7633794943368533}",30,0,11.734925477359761,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
31,False,"{'a': 0.03, 'e': 0.7565399032150474}",30,0,-66.90530248573407,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
32,False,"{'a': 0.03, 'e': 0.7497615922390413}",20,0,-133.13937591650668,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
33,False,"{'a': 0.03, 'e': 0.7430440123619398}",20,5,-9.465202836769759,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
34,False,"{'a': 0.03, 'e': 0.7363866194561001}",30,20,-8.657280317820874,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
35,False,"{'a': 0.03, 'e': 0.7297888742690568}",25,1,-15.551655836778973,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 0}",1
36,False,"{'a': 0.03, 'e': 0.7232502423798425}",25,0,-127.00858304881423,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
37,False,"{'a': 0.03, 'e': 0.716770194155699}",20,0,-112.46328619444449,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
38,False,"{'a': 0.03, 'e': 0.7103482047091773}",25,0,-154.2020094158006,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
39,False,"{'a': 0.03, 'e': 0.703983753855621}",20,0,-58.310338217603366,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
40,False,"{'a': 0.03, 'e': 0.697676326071031}",25,0,-46.59031621813964,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
41,False,"{'a': 0.03, 'e': 0.6914254104503085}",20,14,-13.514840410757174,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
42,False,"{'a': 0.03, 'e': 0.6852305006658703}",25,0,-100.17480499862923,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
43,False,"{'a': 0.03, 'e': 0.6790910949266369}",20,13,2.7228809031016485,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
44,False,"{'a': 0.03, 'e': 0.6730066959373865}",25,1,-61.7326487014721,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 2}",1
45,False,"{'a': 0.03, 'e': 0.6669768108584744}",20,13,-24.785578596004406,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
46,False,"{'a': 0.03, 'e': 0.6610009512659125}",20,0,-33.31322374187978,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
47,False,"{'a': 0.03, 'e': 0.6550786331118063}",25,0,-8.900596885073721,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
48,False,"{'a': 0.03, 'e': 0.6492093766851474}",20,0,-70.10754272068843,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
49,False,"{'a': 0.03, 'e': 0.6433927065729562}",20,14,-2.295290395007794,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
50,False,"{'a': 0.03, 'e': 0.6376281516217733}",20,0,-112.62164258270965,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
51,False,"{'a': 0.03, 'e': 0.6319152448994959}",30,11,-70.55420935784774,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
52,False,"{'a': 0.03, 'e': 0.6262535236575559}",20,0,-74.53145257998328,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
53,False,"{'a': 0.03, 'e': 0.6206425292934373}",25,7,-8.566537501634114,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
54,False,"{'a': 0.03, 'e': 0.6150818073135287}",20,12,-40.74112351649492,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
55,False,"{'a': 0.03, 'e': 0.6095709072963094}",20,0,-11.925745706192322,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
56,False,"{'a': 0.03, 'e': 0.6041093828558647}",20,11,14.684753897872616,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.03, 'e': 0.5986967916057292}",30,0,-38.47408301216129,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 0}",0
58,False,"{'a': 0.03, 'e': 0.5933326951230521}",25,0,-155.86905331608602,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
59,False,"{'a': 0.03, 'e': 0.5880166589130854}",30,18,-77.68407783909386,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
60,False,"{'a': 0.03, 'e': 0.5827482523739898}",20,0,-85.76878005842146,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
61,False,"{'a': 0.03, 'e': 0.5775270487619547}",20,0,-78.76912662839736,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
62,False,"{'a': 0.03, 'e': 0.5723526251566333}",20,8,-51.26903887810604,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
63,False,"{'a': 0.03, 'e': 0.5672245624268841}",25,11,-48.8616655422511,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
64,False,"{'a': 0.03, 'e': 0.5621424451968224}",20,0,-9.364664561194221,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
65,False,"{'a': 0.03, 'e': 0.5571058618121739}",25,17,-0.3057896699363165,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
66,False,"{'a': 0.03, 'e': 0.5521144043069306}",30,13,-0.05769589760470817,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
67,False,"{'a': 0.03, 'e': 0.5471676683703055}",30,18,-55.639526165485094,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
68,False,"{'a': 0.03, 'e': 0.5422652533139832}",25,4,10.065965184486503,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
69,False,"{'a': 0.03, 'e': 0.5374067620396636}",20,2,16.687091631735722,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
70,False,"{'a': 0.03, 'e': 0.5325918010068972}",20,12,4.006856572828369,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.03, 'e': 0.5278199802012077}",20,0,-34.65757554450166,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
72,False,"{'a': 0.03, 'e': 0.5230909131025009}",20,0,-28.940249940263246,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
73,False,"{'a': 0.03, 'e': 0.518404216653756}",25,18,0.3900120194257215,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
74,False,"{'a': 0.03, 'e': 0.5137595112299984}",20,0,-64.31221228137551,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
75,False,"{'a': 0.03, 'e': 0.5091564206075492}",20,2,-27.34616859420647,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
76,False,"{'a': 0.03, 'e': 0.5045945719335512}",25,8,-10.379518483056648,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
77,False,"{'a': 0.03, 'e': 0.5000735956957677}",20,10,-1.8495804282799782,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
78,False,"{'a': 0.03, 'e': 0.49559312569265146}",30,0,-4.594967658810358,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
79,False,"{'a': 0.03, 'e': 0.49115279900368264}",25,9,-20.38711834792324,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
80,False,"{'a': 0.03, 'e': 0.4867522559599717}",30,1,11.614011413077286,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 0}",1
81,False,"{'a': 0.03, 'e': 0.4823911401151259}",20,11,0.1880402931504377,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.03, 'e': 0.4780690982163776}",25,13,-4.1701701664992905,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
83,False,"{'a': 0.03, 'e': 0.4737857801759698}",20,0,2.579742655498978,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
84,False,"{'a': 0.03, 'e': 0.4695408390427993}",25,20,6.48995622917778,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.03, 'e': 0.4653339309743134}",35,8,-49.70025382182933,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 1}",1
86,False,"{'a': 0.03, 'e': 0.4611647152086585}",25,14,18.36889981540082,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.03, 'e': 0.45703285403707794}",30,0,-0.22402895165423864,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",1
88,False,"{'a': 0.03, 'e': 0.45293801277655776}",20,7,-70.08512329892966,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
89,False,"{'a': 0.03, 'e': 0.448879859742717}",20,11,-18.71549779842535,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
90,False,"{'a': 0.03, 'e': 0.44485806622294116}",25,10,-37.69096462817481,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
91,False,"{'a': 0.03, 'e': 0.44087230644975617}",25,9,-21.5159176892804,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
92,False,"{'a': 0.03, 'e': 0.4369222575744412}",20,8,-9.982286362162192,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
93,False,"{'a': 0.03, 'e': 0.43300759964087765}",20,4,24.998016807900658,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.03, 'e': 0.42912801555963254}",30,0,-51.97946873671488,"{0: 26, 1: 0, 2: 1, 3: 2, 4: 1}",0
95,False,"{'a': 0.03, 'e': 0.42528319108227414}",30,14,-28.09419059568684,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
96,False,"{'a': 0.03, 'e': 0.42147281477591764}",25,10,10.98738428992537,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
97,False,"{'a': 0.03, 'e': 0.41769657799799886}",25,8,-59.40794530845589,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
98,False,"{'a': 0.03, 'e': 0.4139541748712741}",20,3,8.344677632675626,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
99,False,"{'a': 0.03, 'e': 0.41024530225904404}",25,0,13.450360035132052,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
100,False,"{'a': 0.03, 'e': 0.40656965974059917}",20,8,-10.505578434025805,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
101,False,"{'a': 0.03, 'e': 0.4029269495868858}",25,17,5.155737436889856,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
102,False,"{'a': 0.03, 'e': 0.3993168767363899}",20,0,-26.377887793099944,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
103,False,"{'a': 0.03, 'e': 0.3957391487712367}",25,0,-47.86012725724419,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
104,False,"{'a': 0.03, 'e': 0.392193475893505}",35,21,1.5945756567342773,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
105,False,"{'a': 0.03, 'e': 0.38867957090175304}",20,12,14.576252465742096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.03, 'e': 0.3851971491677552}",20,12,15.087549309261416,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.03, 'e': 0.3817459286134471}",25,17,18.702462082848267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.03, 'e': 0.3783256296880768}",30,0,-12.529513981307005,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 0}",0
109,False,"{'a': 0.03, 'e': 0.3749359753455614}",20,6,21.98059801069768,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.03, 'e': 0.3715766910220457}",25,16,17.705829422939694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.03, 'e': 0.36824750461366296}",25,11,16.11967888595121,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.03, 'e': 0.36494814645449375}",30,6,14.29325272762916,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.03, 'e': 0.3616783492947233}",20,13,15.687540311226513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.03, 'e': 0.3584378482789939}",30,7,4.491860625526225,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
115,False,"{'a': 0.03, 'e': 0.3552263809249515}",20,11,16.391103986897114,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.03, 'e': 0.35204368710198464}",25,3,-37.087974535508835,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 0}",1
117,False,"{'a': 0.03, 'e': 0.34888950901015336}",25,0,-62.076154781894175,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
118,False,"{'a': 0.03, 'e': 0.3457635911593078}",35,12,-35.73470271715069,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 1}",1
119,False,"{'a': 0.03, 'e': 0.3426656803483929}",20,0,17.825413809207497,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
120,False,"{'a': 0.03, 'e': 0.3395955256449392}",30,10,-9.166386302828847,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
121,False,"{'a': 0.03, 'e': 0.336552878364737}",20,0,-15.437502180515173,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
122,False,"{'a': 0.03, 'e': 0.33353749205169325}",20,0,13.333143945752752,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.03, 'e': 0.3305491224578677}",20,0,-77.83382157999812,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
124,False,"{'a': 0.03, 'e': 0.3275875275236896}",20,9,17.21074108582808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.03, 'e': 0.32465246735834974}",25,12,-9.994339033697699,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
126,False,"{'a': 0.03, 'e': 0.3217437042203702}",25,11,12.557431833289836,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
127,False,"{'a': 0.03, 'e': 0.3188610024983463}",30,11,-31.72751091395797,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
128,False,"{'a': 0.03, 'e': 0.31600412869186256}",20,0,12.75952191452797,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
129,False,"{'a': 0.03, 'e': 0.31317285139257856}",30,18,-5.877985870935785,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
130,False,"{'a': 0.03, 'e': 0.31036694126548503}",20,0,-23.9089875154027,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
131,False,"{'a': 0.03, 'e': 0.30758617103032765}",20,11,-22.580581486324373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
132,False,"{'a': 0.03, 'e': 0.30483031544319683}",35,0,-126.87562490871562,"{0: 28, 1: 0, 2: 3, 3: 1, 4: 3}",0
133,False,"{'a': 0.03, 'e': 0.30209915127828346}",20,14,9.88007411202152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.03, 'e': 0.2993924573097967}",30,6,7.199374413933891,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
135,False,"{'a': 0.03, 'e': 0.2967100142940453}",25,7,-44.428708390348476,"{0: 14, 1: 0, 2: 1, 3: 3, 4: 0}",1
136,False,"{'a': 0.03, 'e': 0.29405160495167837}",25,4,11.977611201732534,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.03, 'e': 0.29141701395008573}",20,0,-21.181640975110884,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
138,False,"{'a': 0.03, 'e': 0.28880602788595566}",25,5,-3.911358887882128,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
139,False,"{'a': 0.03, 'e': 0.2862184352679895}",25,17,13.54184533143859,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.03, 'e': 0.2836540264997704}",20,0,-86.49095925669943,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",1
141,False,"{'a': 0.03, 'e': 0.28111259386278603}",20,3,-19.111963792988067,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
142,False,"{'a': 0.03, 'e': 0.2785939314996033}",20,8,-31.795792663051778,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
143,False,"{'a': 0.03, 'e': 0.2760978353971936}",20,7,16.075180585517682,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.03, 'e': 0.2736241033704081}",25,18,12.125569451864969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.03, 'e': 0.2711725350455999}",20,0,-28.858203189240342,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
146,False,"{'a': 0.03, 'e': 0.2687429318443944}",25,12,24.042195166955207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.03, 'e': 0.2663350969676039}",25,10,3.550710862687514,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.03, 'e': 0.2639488353792869}",30,4,16.90753225030304,"{0: 24, 1: 1, 2: 0, 3: 1, 4: 0}",1
149,False,"{'a': 0.03, 'e': 0.26158395379094995}",30,12,16.038074222777837,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.03, 'e': 0.25924026064589156}",25,6,16.100987809742872,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.03, 'e': 0.25691756610368544}",25,8,8.34108292753574,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
152,False,"{'a': 0.03, 'e': 0.2546156820248038}",25,0,2.145200002833794,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.03, 'e': 0.25233442195537764}",20,14,13.282681758807286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.03, 'e': 0.25007360111209415}",20,12,13.93945785595913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.03, 'e': 0.2478330363672288}",20,10,2.401189685080638,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.03, 'e': 0.24561254623381226}",25,13,-5.113633506707813,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
157,False,"{'a': 0.03, 'e': 0.24341195085092973}",20,12,-29.706238958539508,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
158,False,"{'a': 0.03, 'e': 0.24123107196915192}",20,4,20.407178219364788,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.03, 'e': 0.2390697329360971}",30,0,-74.47594338147339,"{0: 23, 1: 3, 2: 1, 3: 2, 4: 1}",0
160,False,"{'a': 0.03, 'e': 0.23692775868212176}",25,18,0.5197373011769222,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.03, 'e': 0.23480497570614037}",25,0,34.8717398214106,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
162,False,"{'a': 0.03, 'e': 0.23270121206157107}",20,10,14.03335641317116,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.03, 'e': 0.23061629734240854}",35,0,-97.33647450465517,"{0: 28, 1: 0, 2: 2, 3: 4, 4: 1}",0
164,False,"{'a': 0.03, 'e': 0.2285500626694205}",25,7,10.358852078195818,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.03, 'e': 0.2265023406764688}",20,11,19.74502002983367,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.03, 'e': 0.22447296549695234}",20,13,12.99572576557798,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.03, 'e': 0.22246177275037213}",20,10,8.944682267271148,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.03, 'e': 0.22046859952901599}",20,10,17.466620586381943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.03, 'e': 0.21849328438476318}",20,13,15.778453902958994,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.03, 'e': 0.2165356673160071}",30,17,17.893383659118573,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.03, 'e': 0.21459558975469478}",20,5,-19.405149843145033,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
172,False,"{'a': 0.03, 'e': 0.2126728945534831}",30,13,16.01415752267473,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.03, 'e': 0.2107674259730094}",25,15,-35.88961430778719,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
174,False,"{'a': 0.03, 'e': 0.208879029669277}",20,0,-78.33943817056911,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
175,False,"{'a': 0.03, 'e': 0.20700755268115265}",25,10,12.652264735936214,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.03, 'e': 0.2051528434179772}",20,0,9.960469714527665,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
177,False,"{'a': 0.03, 'e': 0.20331475164728618}",20,16,5.295236383595048,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.03, 'e': 0.2014931284826413}",30,19,5.779471284645456,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.03, 'e': 0.19968782637157012}",20,10,15.600624609719413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.03, 'e': 0.1978986990836147}",25,1,-1.319136577058078,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
181,False,"{'a': 0.03, 'e': 0.19612560169848647}",25,13,5.474966358405817,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
182,False,"{'a': 0.03, 'e': 0.1943683905943277}",25,17,7.8939166326759995,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.03, 'e': 0.19262692343607835}",20,12,-4.587396291106886,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.03, 'e': 0.19090105916394634}",20,8,18.751104404471963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
